age,fnlwgt,education.num,hours.per.week,label
57,153918,9,40,0
24,162593,13,40,0
24,211345,10,40,0
46,129007,13,40,1
37,126675,10,57,0
54,185407,10,40,0
43,185860,13,40,1
44,138077,13,32,0
17,160758,6,30,0
45,170850,9,44,1
31,275369,10,40,0
18,255282,7,48,0
35,175232,10,40,0
32,168906,12,40,0
41,67065,11,40,0
35,186126,14,38,0
50,228238,9,40,1
49,227800,4,32,0
40,362482,11,50,0
18,76142,7,8,0
31,154227,10,40,0
79,163140,9,40,1
50,172046,10,40,1
47,274883,9,65,1
53,163678,10,40,1
31,130021,9,45,0
33,164683,9,40,0
31,113530,9,45,0
44,269733,13,30,0
46,149949,10,40,0
61,56248,2,60,1
34,127651,14,55,1
45,55377,13,40,0
23,223811,13,30,0
28,204984,13,45,0
69,89477,10,14,0
39,189632,9,40,1
22,117606,13,32,0
18,293510,8,20,0
73,139049,9,22,1
77,185426,9,15,0
48,165484,13,65,1
46,54260,13,10,1
30,206046,9,40,1
40,196344,3,30,0
30,33678,9,40,0
34,203357,10,40,0
39,107233,9,40,0
57,274680,1,40,0
46,95636,10,45,0
29,237028,9,40,0
43,124919,9,60,0
58,100960,5,40,0
28,265074,7,40,0
33,36539,13,40,1
41,187802,10,40,0
17,108909,9,20,0
35,115803,7,40,0
49,164799,9,40,1
35,187022,9,40,0
52,30118,10,42,0
34,161153,6,35,0
19,376540,9,30,0
39,170382,14,50,1
37,187022,13,40,0
45,106517,9,40,0
28,153291,9,35,0
18,101795,6,40,0
26,250038,5,40,0
28,251905,15,40,0
31,217460,9,45,1
36,84294,13,72,0
30,154568,13,36,1
36,131808,9,40,1
41,29762,10,60,0
42,24763,13,65,0
30,130021,4,40,0
21,224632,13,38,0
41,142725,9,45,0
35,264758,10,40,0
20,190423,10,20,0
37,126954,13,50,1
25,254746,13,40,0
39,30916,10,50,1
40,50563,14,55,1
50,203098,13,35,0
45,35969,14,60,1
38,203836,11,48,1
56,206149,4,58,0
25,334267,10,40,1
43,277488,9,30,0
50,169112,10,25,0
36,238415,11,50,1
52,249196,12,55,1
34,112062,14,40,0
35,253006,10,38,1
49,124672,9,40,1
29,244246,13,50,1
34,176244,9,40,0
21,42706,10,30,0
24,214542,10,60,0
35,330664,10,40,0
38,175972,10,40,0
40,174373,13,50,1
43,233851,13,40,0
40,99679,15,60,1
40,276759,14,60,1
50,334273,13,8,0
55,134789,9,20,0
31,62932,9,40,0
38,225860,9,40,0
33,119017,10,50,0
21,211391,10,27,0
21,75763,10,40,0
40,367533,10,40,0
37,34146,9,68,0
53,146325,9,40,0
44,353396,13,45,0
47,345493,15,55,1
56,98418,9,30,0
36,149833,9,40,0
24,69640,13,40,0
58,298601,5,40,0
21,38771,10,40,0
41,49448,9,40,1
21,56582,10,10,0
52,100506,10,50,1
18,243313,9,40,0
20,147280,9,40,0
53,135102,9,45,0
25,98155,10,40,0
52,110977,16,40,1
27,24988,11,72,1
18,178759,10,15,0
63,152163,9,40,0
47,207140,9,38,0
30,152453,7,40,0
34,197886,13,60,1
39,82521,13,45,1
59,147989,9,35,0
46,184169,14,35,1
61,135285,9,32,0
69,216269,12,40,0
35,342642,14,40,0
17,175587,7,30,0
27,237466,13,30,0
50,99894,3,15,0
21,148444,10,25,0
52,38973,6,40,0
40,287983,13,48,0
51,138852,9,40,1
50,138270,9,40,0
49,40000,13,44,0
31,213750,10,45,0
44,101603,13,40,1
31,323069,12,45,0
38,84570,10,40,0
31,86150,13,40,1
17,137042,6,20,0
32,169589,11,40,1
41,82778,2,40,0
43,173326,9,35,0
17,152696,8,30,0
46,268022,14,55,1
27,312485,9,32,0
33,174789,10,50,0
24,229773,10,35,0
26,224563,13,40,0
25,197871,13,50,0
60,166330,9,40,0
33,189145,13,20,0
62,244087,16,50,1
42,188738,9,60,1
19,285263,5,35,0
26,208122,13,40,0
21,214956,10,30,0
28,180313,13,40,0
23,40165,10,50,0
34,118551,13,35,0
25,190350,6,35,0
42,222756,13,40,1
29,146014,9,50,0
48,164582,10,60,1
54,399705,10,55,1
40,220460,9,40,0
33,327112,14,60,1
23,138938,9,3,0
41,137142,9,50,0
21,34816,11,12,0
40,205195,12,60,1
45,86618,14,50,1
45,103331,10,40,0
38,161463,15,40,1
43,54310,13,50,0
18,85154,8,24,0
51,85877,9,60,1
68,193666,16,55,1
44,227065,13,40,1
58,172333,9,40,1
59,170148,10,32,0
48,166863,14,40,1
29,52199,9,40,0
50,167793,15,60,1
32,281030,9,40,0
27,409246,9,40,1
20,190963,10,30,0
69,312653,10,25,0
34,63338,9,40,0
27,159897,9,37,0
59,132559,16,55,1
36,177154,11,40,1
23,188545,12,20,0
45,148900,13,50,1
26,224943,11,65,0
31,174957,10,50,0
38,191479,10,40,0
33,31573,9,40,0
21,201815,10,30,0
31,167725,13,48,1
42,33521,13,40,0
30,97521,13,50,1
63,95680,10,18,1
41,78410,9,40,1
20,479296,9,40,0
29,115677,13,40,0
30,53206,13,47,1
44,207685,14,33,1
49,207540,13,40,1
36,200360,10,40,0
51,103529,7,30,0
22,326283,10,20,0
18,108501,10,25,0
41,175537,10,38,0
22,41763,9,42,0
50,237356,10,40,1
32,200246,10,40,1
57,163047,9,38,0
59,268840,10,16,1
20,34616,9,40,0
43,326232,10,40,1
22,156822,6,25,0
29,382272,13,40,0
31,34374,15,50,0
28,293398,9,40,0
41,134524,11,45,0
30,278522,7,40,0
19,232392,9,40,0
44,230684,9,45,0
51,197189,9,40,0
72,183616,9,50,0
36,130620,9,40,1
21,102766,10,40,0
29,166210,10,55,0
44,282722,15,50,1
25,270276,5,40,0
40,77247,8,50,1
31,190772,13,35,0
35,195946,10,40,1
43,211763,16,24,1
50,158294,11,40,1
28,209205,13,60,1
24,30656,10,24,0
30,247328,11,40,0
31,101352,13,40,0
38,365907,13,40,0
43,198282,9,40,1
46,154405,9,40,0
56,213105,9,36,1
57,197369,9,40,0
23,189203,9,40,0
56,261232,9,40,0
34,188246,9,40,0
41,207685,13,40,1
53,174102,9,40,1
49,43348,14,40,1
59,159770,12,40,1
37,241805,10,30,0
37,202139,13,20,0
20,237305,10,35,0
32,246282,16,99,0
34,131552,9,40,0
62,197060,11,50,0
45,224474,13,50,1
31,140206,9,40,1
33,92003,9,40,0
23,242912,10,40,0
44,131650,12,54,1
19,227491,9,40,0
28,113839,10,40,0
59,167027,10,40,0
30,104965,5,30,0
45,165232,10,40,0
19,342384,7,55,0
40,111483,13,40,0
36,110622,13,8,0
47,275095,10,40,0
22,268525,13,50,0
40,253060,13,55,1
66,48034,9,16,0
59,159472,5,40,0
25,233994,9,50,0
31,209103,10,45,0
54,310774,13,40,0
43,260761,9,40,0
32,113543,15,40,1
40,111483,14,50,1
26,161007,11,80,0
55,256796,9,40,1
51,159755,9,20,0
26,71009,13,40,0
33,287908,10,50,1
18,118376,10,16,0
19,170125,9,40,0
64,266080,9,35,0
43,39581,9,45,0
53,142411,11,40,0
46,165953,13,45,1
43,197093,13,40,0
31,193132,13,42,0
73,57435,10,20,1
70,298470,13,30,0
45,177543,9,28,0
29,251170,9,40,0
34,183557,9,20,0
34,347166,10,40,0
18,110230,6,11,0
46,456956,9,60,0
25,74977,10,40,0
40,195520,10,49,0
20,291746,8,40,0
27,156266,5,40,0
54,333301,6,40,0
20,39803,10,40,0
40,270324,11,30,0
41,109762,14,40,0
35,240458,7,40,0
35,285020,9,40,0
40,135056,9,45,0
51,241346,9,43,0
35,207568,6,40,0
22,311764,7,35,0
20,369907,10,20,0
23,636017,10,40,0
42,154374,13,40,1
42,184837,9,40,1
52,317733,13,40,1
29,197288,9,40,0
51,155408,9,38,0
54,35576,10,40,0
34,38223,11,40,0
57,176904,7,40,0
23,340432,9,40,0
37,176073,10,50,0
52,228500,9,40,0
51,138514,11,48,0
23,115244,13,60,0
82,181912,9,12,0
33,348152,10,40,0
20,120046,10,25,0
65,200749,9,25,0
19,109928,7,35,0
47,344916,12,40,0
48,169324,9,32,0
25,60828,10,50,0
38,70282,14,2,1
53,68985,9,40,0
20,138768,9,40,0
42,200187,11,32,0
23,190650,13,35,0
74,161387,9,16,0
37,224886,9,42,0
39,128715,9,45,1
32,96480,10,40,0
45,48495,13,42,1
43,214503,9,45,1
53,374588,9,60,0
45,101825,10,45,0
25,198163,9,40,0
20,118462,9,43,0
45,74305,14,35,1
23,39615,10,10,0
66,165609,10,50,0
20,148409,10,20,0
58,163113,9,35,1
20,219122,10,40,0
30,399088,13,50,0
29,77572,12,40,0
20,124751,10,24,0
36,220585,12,50,1
40,245529,12,40,0
60,80927,4,50,1
26,369166,10,65,0
33,112952,10,48,0
39,279490,10,40,0
35,23892,9,40,0
31,203488,10,40,0
18,362302,8,15,0
22,164775,3,40,1
35,176900,11,40,0
23,210029,10,20,0
36,198841,14,40,1
65,195733,10,30,1
43,164693,11,50,0
53,50048,16,50,1
52,34973,9,60,1
43,178417,13,40,0
39,215095,7,30,0
30,255885,10,50,0
35,240467,10,40,1
31,182162,9,37,0
62,81534,10,40,1
63,111306,4,10,0
22,120518,9,40,0
36,211022,11,40,1
27,42850,9,40,0
58,78104,9,45,0
41,280005,10,50,0
59,61885,8,35,0
50,180439,10,33,0
55,194290,9,40,0
42,145175,10,40,0
50,249096,10,60,1
51,295538,10,40,0
38,184655,9,48,0
51,302847,9,54,0
42,247082,13,50,1
19,236396,7,40,0
69,199591,15,25,0
51,147015,10,50,0
49,206947,9,40,0
36,250807,7,40,0
49,169818,9,40,1
19,208513,9,40,0
20,145917,10,15,0
36,295706,9,42,0
65,146159,4,31,0
43,343061,10,50,0
65,38189,9,40,0
30,159773,13,45,1
48,170142,14,40,1
52,169785,10,50,0
42,126701,13,45,1
47,285200,9,40,0
62,98076,13,40,1
42,27661,13,45,0
19,318264,10,30,0
42,177307,15,65,1
38,48093,9,40,0
31,182699,12,40,0
20,204226,7,40,0
36,295706,14,70,1
27,218184,10,40,0
30,75167,10,40,1
47,162067,14,40,0
31,182237,6,40,0
22,88126,10,40,0
64,161325,12,50,1
62,199198,11,40,0
54,377701,9,32,0
26,291968,15,40,1
26,157028,14,55,1
31,113129,10,65,0
54,128378,13,40,0
20,235691,9,40,0
32,340940,13,40,0
51,199688,13,60,1
61,451327,13,24,1
44,221172,9,30,0
31,118551,5,40,0
24,182342,9,40,0
38,239045,16,50,1
25,312157,10,40,0
68,235882,16,60,1
22,195179,10,24,0
24,199005,9,25,0
34,190385,14,40,1
41,30126,13,45,1
27,42696,9,40,0
38,107302,10,40,1
60,146674,9,50,0
24,403671,10,40,0
51,63685,9,50,0
29,90934,13,64,1
45,40666,11,60,0
28,185896,10,47,0
20,164441,9,40,0
36,100669,9,25,0
39,89040,11,40,0
43,163455,9,40,1
26,216842,14,10,0
66,210750,10,50,0
40,227236,9,50,0
27,198197,13,45,0
31,122612,13,40,0
41,192712,9,40,0
19,255161,9,25,0
55,191367,9,40,0
58,227800,2,50,0
36,208068,1,72,0
67,401273,10,5,0
34,198953,10,40,0
26,50053,13,37,0
57,208311,13,80,1
31,595000,9,35,0
36,33887,10,40,0
55,123382,9,40,0
27,113870,14,40,0
31,190401,14,40,0
45,86644,13,55,0
31,264864,9,40,0
32,222205,10,40,1
20,34242,10,20,0
90,122348,15,45,1
63,177063,9,40,0
26,104257,9,50,0
31,263796,6,50,0
22,119592,12,40,1
35,319831,10,60,0
39,186934,13,40,0
40,197919,12,40,0
53,350510,3,40,0
53,109982,10,40,0
36,320183,7,24,0
35,114765,13,40,0
61,230292,10,40,1
62,265007,9,60,0
51,213296,9,30,0
43,284403,12,60,0
30,113364,9,40,0
22,192455,9,40,0
49,149218,9,50,0
40,132222,9,40,0
33,70240,10,40,0
25,457070,4,45,0
23,129767,10,40,0
42,120837,9,48,0
33,125279,10,60,0
36,51089,13,60,0
44,265266,6,40,0
53,276515,13,40,0
34,287315,9,40,0
17,147069,6,16,0
25,257310,9,40,0
27,109611,5,37,0
51,145409,10,48,1
30,186932,10,75,0
37,120590,9,45,1
30,158002,10,55,0
18,120599,7,40,0
28,213276,9,50,0
55,31365,13,40,1
44,64632,13,55,0
54,215990,14,44,1
58,349910,15,50,1
64,86837,12,40,1
23,148709,9,35,0
52,165681,10,40,0
20,298227,10,35,0
49,76482,9,40,0
34,361978,9,40,0
27,236246,12,40,0
46,187715,10,50,0
39,108140,11,40,0
22,126613,10,20,0
40,143327,10,40,0
29,413297,10,70,0
27,409815,10,50,0
67,224984,9,16,1
39,164898,9,40,0
26,138152,8,48,0
21,173324,10,20,0
25,282631,9,40,0
42,192569,15,39,1
51,80123,10,35,0
46,106092,9,45,1
47,299508,9,55,0
42,187795,10,55,1
45,165484,16,50,1
37,143774,13,40,1
37,225504,14,50,0
50,93705,10,40,0
22,72310,7,65,0
61,160143,9,45,1
41,202872,6,40,0
28,248404,10,60,0
20,162282,10,60,0
27,192936,9,40,0
56,191754,14,50,1
53,239990,9,40,1
64,135527,11,40,0
40,198096,9,40,1
56,151474,5,40,0
46,147640,3,40,0
23,108307,9,40,0
54,105788,14,37,1
43,57600,16,40,0
45,192684,10,38,0
50,172175,15,40,1
66,113323,13,40,1
34,160216,13,55,1
22,170800,11,12,0
32,220148,9,40,0
46,200947,13,40,1
40,195892,10,40,0
41,806552,10,50,1
40,228535,12,36,1
25,255474,13,40,0
49,239865,7,40,0
36,215392,13,40,0
20,173945,7,39,0
21,202871,9,20,0
38,32837,13,56,0
26,202286,13,40,0
50,54709,9,46,0
69,164102,9,40,1
19,303652,9,30,0
39,181983,16,60,1
46,504725,3,50,0
24,222853,10,50,0
24,118514,9,40,0
32,203849,10,40,0
51,357949,13,16,0
34,303867,5,40,0
46,72619,10,40,1
23,437940,9,40,0
66,162945,15,55,1
61,140141,10,40,0
40,226902,14,50,1
30,166961,10,20,1
78,165694,14,15,0
26,129661,13,40,0
39,301614,9,40,0
20,97212,10,30,0
50,187830,13,50,1
41,192602,10,40,1
31,111567,5,43,1
33,162572,9,55,1
21,199177,9,40,0
44,332401,15,65,1
53,201062,9,2,0
54,98051,10,54,1
53,196763,12,60,0
18,274445,9,20,0
35,250504,9,60,1
23,82889,10,16,0
40,170108,14,40,0
55,204334,15,55,1
22,175374,10,24,0
24,148320,10,40,0
34,156464,13,85,1
47,166863,9,40,1
71,29770,10,28,0
28,31717,9,40,0
29,150861,9,40,0
22,252570,10,40,0
41,510072,13,40,1
20,34568,9,35,0
35,331395,11,42,0
58,175873,10,40,1
52,194788,14,60,1
68,273088,10,10,0
52,152373,10,40,0
32,144064,9,40,0
35,150217,13,24,0
30,27153,9,50,0
34,226525,11,40,0
36,266645,8,42,0
26,208122,10,45,0
51,441637,9,40,0
29,51260,9,40,0
39,303677,10,15,0
23,57711,13,40,0
37,162651,9,40,0
25,183575,7,40,0
65,190160,10,20,0
52,270221,13,44,1
21,338162,9,37,0
22,201729,5,30,0
39,172700,9,40,0
19,459248,9,30,0
31,32406,10,20,0
46,364913,7,40,0
26,242464,11,50,0
26,118497,9,60,0
34,153942,11,40,0
53,150393,9,35,0
37,126675,9,40,0
34,106169,14,50,0
49,193366,14,65,1
20,61777,10,30,0
59,375049,9,41,1
55,113912,11,20,0
24,1085515,9,30,0
39,231491,9,40,0
32,52647,6,45,0
19,46162,9,25,0
23,231929,8,20,0
53,85423,10,40,1
65,115890,13,20,0
56,28729,7,40,0
45,101977,10,45,0
40,110732,9,50,0
23,314645,12,25,0
48,272778,10,32,0
34,205256,9,80,0
67,125926,10,8,0
51,173291,9,40,0
25,295919,12,40,0
18,24688,9,40,0
35,274158,13,40,1
44,277783,14,99,0
31,219117,10,60,0
28,162343,9,40,0
17,126832,6,30,0
19,693066,8,15,0
33,136331,9,40,0
63,37792,6,31,0
53,43952,14,38,1
41,282882,9,40,0
24,172594,13,40,0
22,147655,10,40,0
44,145160,16,40,1
25,270379,9,35,0
49,80026,4,50,0
25,252187,7,40,0
45,88265,9,40,0
22,495288,9,38,0
36,66304,13,55,1
40,339814,10,40,1
33,43716,10,4,0
70,170428,13,20,0
27,221166,13,45,0
21,301853,10,40,0
63,198559,9,16,0
18,51574,9,38,0
53,99185,9,80,0
40,205680,14,50,0
50,279129,13,55,1
59,171355,14,55,0
35,135289,9,60,0
42,126094,9,40,0
49,133917,11,40,0
19,29510,10,20,0
75,114204,10,13,0
42,100793,13,60,1
27,430672,13,55,0
62,183735,10,40,0
65,123965,13,40,0
34,330301,4,40,0
68,152053,9,48,0
33,162572,9,60,0
36,356824,9,40,0
52,172493,9,36,0
46,222374,9,43,1
29,112754,10,40,0
25,157028,13,60,0
25,159732,10,42,0
39,249392,14,72,0
69,106395,9,40,1
19,430471,7,40,0
21,176998,9,40,0
49,82649,13,45,0
48,148995,14,55,1
47,121124,13,50,1
51,43705,14,54,1
51,250423,10,40,0
50,231725,9,40,0
34,110622,13,40,0
21,152668,10,35,0
23,161708,10,20,0
28,131298,9,60,0
65,225580,9,20,0
24,411238,10,40,0
28,115971,10,40,0
59,238431,9,38,0
19,116834,10,25,0
45,169092,9,55,0
39,189623,13,60,0
27,131310,9,40,1
49,277434,9,50,0
29,100219,12,45,0
47,120131,9,40,0
55,181974,10,40,0
32,35595,9,50,0
80,29441,4,15,0
27,255582,9,40,0
59,169611,9,40,0
43,435266,16,60,1
18,50879,6,6,0
37,131827,9,40,0
60,220342,7,35,0
38,103408,14,40,0
28,122540,6,40,0
50,138514,10,40,0
28,176137,9,32,0
40,50093,14,20,0
28,132326,9,40,0
61,163174,15,35,1
26,153169,6,40,0
60,53707,9,40,1
50,270221,10,43,1
31,208785,7,30,0
23,410439,9,20,0
31,271933,10,40,0
41,288568,9,40,1
31,219318,9,35,0
24,215115,13,40,0
44,30126,10,40,0
24,498349,13,40,0
43,33310,9,40,0
33,171889,9,43,0
25,208881,13,60,0
51,95946,13,50,1
34,173730,13,50,1
45,102597,9,35,0
39,110426,12,45,1
71,216608,11,40,0
52,182796,10,60,0
43,274363,13,40,1
56,47392,11,40,1
35,151835,9,45,1
50,34067,11,50,1
61,187124,9,20,1
54,409173,9,50,1
25,182227,12,55,0
41,174540,10,4,0
31,51284,9,36,0
51,169785,13,60,1
41,386236,3,30,0
21,204425,10,20,0
62,189098,10,15,0
21,227220,9,33,0
53,174655,4,40,0
61,243019,1,40,0
18,379242,10,50,0
29,247867,13,40,1
50,66544,14,65,0
20,201729,10,33,0
52,229259,15,40,1
56,357118,13,60,0
27,168107,13,40,0
39,195253,9,40,1
29,103628,13,4,0
32,312403,13,40,0
61,233427,13,30,0
43,265072,13,50,1
45,123219,3,40,0
25,121712,13,40,0
18,343059,10,40,0
25,306908,13,45,1
36,51424,9,40,0
23,215616,9,40,0
27,46868,13,15,0
39,65390,10,40,0
43,96102,14,50,0
20,224640,10,40,0
38,314007,9,78,0
47,469907,12,40,0
26,32276,9,40,0
45,100651,9,40,0
49,101320,12,40,1
37,189922,12,50,1
35,35330,9,40,0
65,242580,10,50,1
35,170174,9,60,1
18,243203,10,40,0
18,266681,7,20,0
40,27766,14,40,0
40,26358,12,40,0
51,99987,6,40,0
33,163110,13,20,0
53,178356,12,99,0
24,52028,2,5,0
66,115880,10,40,0
35,401930,9,42,1
37,51198,10,45,0
65,27012,4,50,0
29,663394,9,40,0
65,190160,13,40,1
28,157624,13,40,0
35,167140,13,40,0
24,103277,9,40,0
61,43554,3,40,0
36,41624,6,70,0
26,264012,13,40,0
20,224229,10,35,0
69,195779,11,1,0
26,190469,13,40,0
26,185885,12,20,0
29,309778,13,40,0
41,286970,13,40,0
49,119539,10,60,1
38,262882,9,40,0
53,237729,9,65,0
45,205424,10,65,1
47,96798,13,40,1
35,165930,10,40,0
65,225473,10,35,0
38,185325,9,40,1
65,326691,10,40,1
90,272752,10,10,0
59,161944,13,38,0
42,278926,10,40,0
27,357348,9,50,0
34,182006,7,30,0
19,58471,9,40,0
31,301637,11,40,0
18,260801,9,20,0
59,200700,12,40,0
31,179415,3,40,0
46,40666,13,40,0
19,344592,9,35,0
53,139127,9,40,0
47,97176,10,40,0
20,177896,9,40,0
35,438176,11,65,0
32,244268,13,50,0
34,24961,9,80,0
34,127610,13,15,0
48,99096,10,38,0
28,90928,11,40,0
43,175715,9,55,0
33,173495,9,50,0
20,193130,10,30,0
32,252752,14,60,1
40,220977,16,40,1
41,73199,13,40,0
57,182836,10,40,1
25,295108,9,25,0
24,321435,13,50,0
25,31350,10,40,0
37,164526,13,40,0
30,203258,9,35,0
38,22245,16,45,1
45,81534,9,40,0
17,121037,8,15,0
35,202027,13,50,1
18,324011,5,20,0
24,119329,13,60,0
27,169117,9,40,1
18,162908,7,35,0
35,338611,10,40,0
43,188786,10,45,0
51,97180,9,15,0
38,237713,13,60,0
36,175643,9,35,0
50,102615,9,40,1
24,34246,13,40,0
22,189832,10,25,0
52,256916,9,40,0
37,94334,4,25,0
26,117833,13,50,0
46,45363,15,40,1
55,98361,9,35,0
40,195488,9,45,0
19,218956,8,40,0
42,145711,14,50,1
21,60668,9,50,0
44,160919,9,30,0
47,168109,9,70,0
49,330874,10,70,1
17,172050,7,16,0
52,164135,9,50,1
34,153927,9,40,0
24,353010,13,10,0
25,104614,9,25,0
28,79874,11,40,0
45,109434,13,55,0
18,192409,10,20,0
38,30529,9,40,0
22,167868,9,30,0
33,179509,13,40,0
32,340917,13,50,1
53,31460,9,40,0
61,149648,7,40,0
35,200117,13,50,1
26,302603,9,45,0
33,373432,10,60,0
28,261725,9,40,0
20,173095,10,4,0
71,105200,9,20,0
58,27385,9,60,1
20,290504,9,40,0
21,153643,9,70,0
41,203761,13,40,1
46,194063,7,40,0
42,175674,9,60,0
49,241753,9,40,0
31,169589,14,30,0
23,60409,9,40,0
34,251421,9,40,0
60,96660,9,8,1
45,173664,13,45,1
30,84119,10,40,0
26,39014,8,40,0
30,340917,14,60,1
46,185847,9,54,0
51,186299,1,30,0
31,247328,5,40,0
24,226668,9,35,0
41,157025,9,40,0
46,178642,9,40,1
31,19491,9,40,0
62,113443,14,33,1
40,85019,16,45,1
20,114365,9,40,0
33,198827,9,40,0
44,178385,14,48,0
29,1024535,7,40,0
37,112158,9,99,1
39,117683,6,45,0
21,285830,9,20,0
26,61996,9,62,0
41,233130,9,45,0
40,209833,9,40,0
60,118197,10,65,0
30,171598,13,50,0
61,215591,9,40,1
47,46044,14,40,0
33,37232,11,80,1
30,308812,10,60,0
25,144334,9,40,0
56,170070,9,40,1
35,186489,5,46,0
48,175925,9,48,0
39,80324,10,62,1
18,276540,8,15,0
23,118693,13,35,0
31,75755,16,55,1
28,173110,9,40,0
32,48014,10,35,0
48,125421,14,40,1
20,184756,10,12,0
52,65624,12,40,0
45,202560,12,40,1
55,141877,13,40,0
43,52498,9,40,1
29,55390,9,40,1
19,195805,9,12,0
54,163826,9,40,0
33,101345,9,42,1
23,184255,9,40,0
41,189956,13,40,1
32,51150,8,40,0
26,165510,13,40,0
29,41013,15,55,0
35,133935,13,40,1
36,96452,13,45,0
24,462820,13,40,0
28,34532,13,30,0
76,239880,9,8,0
18,195318,7,23,0
17,298605,7,15,0
47,148169,9,40,0
59,76860,3,40,1
22,247319,10,60,0
46,415051,10,60,1
47,227244,13,50,1
35,107991,7,45,0
24,208946,11,40,0
46,155664,10,40,0
31,33124,15,99,0
19,100999,10,20,0
50,175804,13,40,1
21,164019,10,10,0
39,194287,4,35,0
53,227602,9,37,0
49,147032,9,8,0
46,200734,10,35,0
19,254247,8,38,0
36,172425,9,40,1
17,117477,6,40,0
28,212286,13,40,0
60,113440,13,60,0
19,165977,10,25,0
48,153254,9,48,0
43,33126,10,50,0
39,200968,10,45,1
19,233779,9,25,0
64,170645,3,40,0
32,317219,14,40,0
59,176647,9,40,1
21,376929,3,40,0
34,312197,9,75,1
31,339738,9,40,0
36,80743,9,40,0
35,196491,13,50,0
21,334593,10,40,0
26,107827,9,25,0
50,257126,9,40,1
38,214008,9,50,1
38,331609,10,47,0
40,45093,14,50,0
20,63633,10,25,0
35,187693,9,40,0
31,207505,16,70,1
37,174329,10,20,0
47,274720,3,40,0
54,217850,9,40,1
46,32825,9,40,0
35,138441,13,40,1
27,213842,13,38,0
28,70034,5,40,0
27,153546,13,40,0
22,106615,13,15,0
51,177487,9,45,0
30,206051,9,40,0
25,255004,10,30,0
29,100579,11,40,0
38,99146,9,65,0
56,70720,8,40,1
38,152621,13,99,0
52,162238,13,38,1
42,255847,9,40,0
55,224655,9,32,0
44,156642,9,39,0
32,152940,12,30,0
20,117618,10,40,0
43,51494,9,65,0
39,58972,12,40,0
38,155676,9,40,0
53,132304,9,40,0
26,163189,10,40,0
56,73746,10,50,1
32,123253,12,42,0
36,174938,13,50,1
32,400535,10,40,0
45,102096,13,40,1
23,197286,13,40,0
76,217043,6,15,0
39,164712,10,40,0
63,100099,9,40,0
24,228772,3,40,0
28,302406,15,60,0
37,26898,12,40,0
25,169124,10,40,0
37,180150,15,45,1
26,169121,13,48,1
18,77845,10,15,0
50,83311,14,40,1
20,289982,9,10,0
26,332008,10,37,0
36,224531,9,40,1
45,271828,13,20,0
69,182862,9,40,1
64,271094,13,20,0
34,346275,7,43,0
32,206609,13,60,1
44,103459,9,40,1
55,157079,10,40,1
44,194636,9,50,0
19,124486,8,20,0
35,154410,10,40,0
31,236599,13,45,1
28,64940,9,40,0
42,510072,9,40,1
58,318537,8,40,0
24,188300,7,40,0
41,299505,9,40,0
70,139889,10,70,0
20,313786,9,40,0
24,285580,13,25,0
39,435638,10,40,0
20,444554,10,25,0
26,109390,9,40,0
34,345360,13,40,0
32,108247,10,40,1
49,148475,11,40,0
31,224234,9,40,0
54,202415,9,40,1
48,36503,10,40,1
38,119741,14,40,1
34,289984,9,30,0
52,186826,15,40,1
52,23780,10,40,0
32,193042,15,60,1
30,488720,11,40,0
21,31606,10,25,0
39,304001,10,40,0
31,37546,13,35,1
42,101593,13,42,0
36,150042,13,40,0
32,97723,11,40,0
40,153238,13,32,1
60,69887,10,50,1
71,97870,14,15,0
17,350538,6,25,0
51,29580,7,30,1
34,203488,13,40,1
18,32059,7,40,0
68,152157,9,20,0
50,194231,14,40,1
28,147471,9,10,0
49,101320,14,75,0
32,162572,14,48,1
44,184871,14,40,0
50,24790,9,40,0
37,125550,9,35,1
26,205428,10,45,0
34,183778,9,40,0
42,460214,10,40,1
39,358753,11,40,1
23,410439,9,25,0
29,82393,9,25,0
31,1210504,6,40,0
66,231315,12,3,0
19,208874,10,40,0
23,289116,9,50,0
43,193672,9,40,0
26,188767,9,40,0
63,174018,10,40,1
27,185670,13,60,1
23,386568,10,20,0
22,254351,9,45,0
53,108836,5,40,0
66,174491,9,40,0
45,308275,13,65,1
53,130703,9,40,0
80,132728,9,20,0
57,323309,4,40,0
29,207032,9,42,0
51,118259,9,60,0
24,150683,13,42,0
28,414599,12,21,0
46,25894,16,40,1
31,164190,10,50,1
18,145643,7,9,0
63,213095,13,50,1
42,111589,11,40,0
24,254547,9,20,0
46,82572,9,40,0
42,347890,13,50,1
41,227890,10,46,1
55,117477,7,40,0
20,154781,9,40,0
49,72333,10,40,0
35,265662,13,40,1
38,213512,10,50,0
19,375079,10,35,0
27,122540,10,40,0
51,279452,3,70,0
34,182714,9,35,0
41,101593,13,60,1
24,114939,11,40,0
51,182944,9,40,0
79,309272,9,40,1
31,32289,9,40,0
36,143385,9,40,0
33,207723,14,40,0
52,76860,9,8,0
42,199018,14,40,1
52,31838,9,40,0
33,198211,9,40,0
30,97723,13,30,0
59,174864,9,45,1
37,188377,9,40,0
46,76075,11,20,0
43,236985,9,40,0
41,106982,10,40,1
90,39824,9,4,0
39,205359,12,45,0
60,147473,9,40,0
39,421633,10,30,0
36,220696,9,40,0
59,158813,10,60,1
41,99679,6,40,0
50,178251,14,40,1
26,60726,10,40,0
23,170091,10,6,0
22,297380,9,40,0
